,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,index,archive_index_number,timestamp,non_event_flag,over_freq_flag,over_freq_index,under_freq_flag,under_freq_index,ambig_flag,severity_desc,file_name,ABC_values,Event Check
6933,6933,6933,52805,2020-06-29 19:23:59.950000,False,True,9684.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-19-28_1004.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6934,6934,6934,52806,2020-06-29 19:28:47.950000,False,True,2578.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-19-33_1005.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6935,6935,6935,52807,2020-06-29 19:33:35.950000,False,True,1943.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-19-38_1006.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6936,6936,6936,52808,2020-06-29 19:38:23.950000,False,True,1212.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-19-43_1007.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6937,6937,6937,52809,2020-06-29 19:43:11.950000,False,True,4916.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-19-47_1008.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6938,6938,6938,52810,2020-06-29 19:47:59.950000,False,True,55.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-19-52_1009.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6939,6939,6939,52811,2020-06-29 19:52:47.950000,False,True,1180.0,True,10618.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-19-57_1010.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6940,6940,6940,52812,2020-06-29 19:57:35.950000,False,False,,True,4307.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-20-02_1011.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6941,6941,6941,52813,2020-06-29 20:02:23.950000,False,False,,True,5.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-20-07_1012.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6942,6942,6942,52814,2020-06-29 20:07:11.950000,False,False,,True,6855.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-20-11_1013.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6943,6943,6943,52815,2020-06-29 20:11:59.950000,False,False,,True,9884.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-20-16_1014.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6944,6944,6944,52816,2020-06-29 20:16:47.950000,False,True,17839.0,True,4722.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-20-21_1015.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6945,6945,6945,52817,2020-06-29 20:21:35.950000,False,True,1732.0,True,2605.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-20-26_1016.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6946,6946,6946,52818,2020-06-29 20:26:23.950000,False,True,2549.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-20-31_1017.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6947,6947,6947,52819,2020-06-29 20:31:11.950000,False,True,2868.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-20-35_1018.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6948,6948,6948,52820,2020-06-29 20:35:59.950000,False,True,0.0,True,14170.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-20-40_1019.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6949,6949,6949,52821,2020-06-29 20:40:47.950000,False,True,0.0,True,1209.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-20-45_1020.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6950,6950,6950,52822,2020-06-29 20:45:35.950000,False,True,4936.0,True,14643.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-20-50_1021.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6951,6951,6951,52823,2020-06-29 20:50:23.950000,False,True,305.0,True,10291.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-20-55_1022.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6952,6952,6952,52824,2020-06-29 20:55:11.950000,False,False,,True,4068.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-20-59_1023.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6953,6953,6953,52825,2020-06-29 20:59:59.950000,False,True,14014.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-21-04_1024.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6954,6954,6954,52826,2020-06-29 21:04:47.950000,False,True,1961.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-21-09_1025.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6955,6955,6955,52827,2020-06-29 21:09:35.950000,False,True,2359.0,True,12374.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-21-14_1026.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6956,6956,6956,52828,2020-06-29 21:14:23.950000,False,False,,True,3495.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-21-19_1027.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6957,6957,6957,52829,2020-06-29 21:19:11.950000,False,False,,True,2674.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-21-23_1028.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6958,6958,6958,52830,2020-06-29 21:23:59.950000,False,True,14191.0,True,739.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-21-28_1029.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6959,6959,6959,52831,2020-06-29 21:28:47.950000,False,True,187.0,True,10995.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-21-33_1030.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6960,6960,6960,52832,2020-06-29 21:33:35.950000,False,True,14.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-21-38_1031.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6961,6961,6961,52833,2020-06-29 21:38:23.950000,False,True,70.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-21-43_1032.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6962,6962,6962,52834,2020-06-29 21:43:11.950000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-21-47_1033.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6963,6963,6963,52835,2020-06-29 21:47:59.950000,False,True,4803.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-21-52_1034.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6964,6964,6964,52836,2020-06-29 21:52:47.950000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-21-57_1035.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6965,6965,6965,52837,2020-06-29 21:57:35.950000,False,False,,True,14593.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-22-02_1036.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6966,6966,6966,52838,2020-06-29 22:02:23.950000,False,False,,True,2255.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-22-07_1037.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6967,6967,6967,52839,2020-06-29 22:07:11.950000,False,False,,True,143.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-22-11_1038.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6968,6968,6968,52840,2020-06-29 22:11:59.950000,False,False,,True,64.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-22-16_1039.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6969,6969,6969,52841,2020-06-29 22:16:47.950000,False,False,,True,480.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-22-21_1040.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6970,6970,6970,52842,2020-06-29 22:21:35.950000,False,True,503.0,True,1920.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-22-26_1041.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6971,6971,6971,52843,2020-06-29 22:26:23.950000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-22-31_1042.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6972,6972,6972,52844,2020-06-29 22:31:11.950000,False,True,5080.0,True,8895.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-22-35_1043.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6973,6973,6973,52845,2020-06-29 22:35:59.950000,False,True,0.0,True,4064.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-22-40_1044.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6974,6974,6974,52846,2020-06-29 22:40:47.950000,False,True,5155.0,True,17032.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-22-45_1045.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6975,6975,6975,52847,2020-06-29 22:45:35.950000,False,True,9932.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-22-50_1046.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6976,6976,6976,52848,2020-06-29 22:50:23.950000,False,True,7534.0,True,8932.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-22-55_1047.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6977,6977,6977,52849,2020-06-29 22:55:11.950000,False,True,1361.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-22-59_1048.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6978,6978,6978,52850,2020-06-29 22:59:59.950000,False,True,3722.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-23-04_1049.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6979,6979,6979,52851,2020-06-29 23:04:47.950000,False,True,3.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-23-09_1050.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6980,6980,6980,52852,2020-06-29 23:09:35.950000,False,True,1530.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-23-14_1051.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6981,6981,6981,52853,2020-06-29 23:14:23.950000,False,True,922.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-23-19_1052.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6982,6982,6982,52854,2020-06-29 23:19:11.950000,False,True,1503.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-23-23_1053.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6983,6983,6983,52855,2020-06-29 23:23:59.950000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-23-28_1054.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6984,6984,6984,52856,2020-06-29 23:28:47.950000,False,True,8699.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-23-33_1055.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6985,6985,6985,52857,2020-06-29 23:33:35.950000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-23-38_1056.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6986,6986,6986,52858,2020-06-29 23:38:23.950000,False,True,7761.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-23-43_1057.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6987,6987,6987,52859,2020-06-29 23:43:11.950000,False,True,6041.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-23-47_1058.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6988,6988,6988,52860,2020-06-29 23:47:59.950000,False,True,3.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-23-52_1059.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6989,6989,6989,52861,2020-06-29 23:52:47.950000,False,True,101.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-29-23-57_1060.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6990,6990,6990,52862,2020-06-29 23:57:35.950000,False,True,8749.0,True,11470.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-00-02_1061.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6991,6991,6991,52863,2020-06-30 00:02:23.950000,False,True,1401.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-00-07_1062.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6992,6992,6992,52864,2020-06-30 00:07:11.950000,False,True,28.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-00-11_1063.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6993,6993,6993,52865,2020-06-30 00:11:59.950000,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-00-16_1064.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6994,6994,6994,52866,2020-06-30 00:16:47.950000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-00-21_1065.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6995,6995,6995,52867,2020-06-30 00:21:35.950000,False,True,4047.0,True,15938.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-00-26_1066.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6996,6996,6996,52868,2020-06-30 00:26:23.950000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-00-31_1067.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6997,6997,6997,52869,2020-06-30 00:31:11.950000,False,True,13914.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-00-35_1068.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6998,6998,6998,52870,2020-06-30 00:35:59.950000,False,True,1237.0,True,7791.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-00-40_1069.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
6999,6999,6999,52871,2020-06-30 00:40:47.950000,False,True,24.0,True,4478.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-00-45_1070.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7000,7000,7000,52872,2020-06-30 00:45:35.950000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-00-50_1071.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7001,7001,7001,52873,2020-06-30 00:50:23.950000,False,True,11641.0,True,4445.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-00-55_1072.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7002,7002,7002,52874,2020-06-30 00:55:11.950000,False,False,,True,1.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-00-59_1073.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7003,7003,7003,52875,2020-06-30 00:59:59.950000,False,False,,True,195.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-01-04_1074.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7004,7004,7004,52876,2020-06-30 01:04:47.950000,False,False,,True,5276.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-01-09_1075.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7005,7005,7005,52877,2020-06-30 01:09:35.950000,False,True,5026.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-01-14_1076.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7006,7006,7006,52878,2020-06-30 01:14:23.950000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-01-19_1077.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7007,7007,7007,52879,2020-06-30 01:19:11.950000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-01-23_1078.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7008,7008,7008,52880,2020-06-30 01:23:59.950000,False,True,1693.0,True,6799.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-01-28_1079.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7009,7009,7009,52881,2020-06-30 01:28:47.950000,False,True,1189.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-01-33_1080.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7010,7010,7010,52882,2020-06-30 01:33:35.950000,False,True,391.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-01-38_1081.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7011,7011,7011,52883,2020-06-30 01:38:23.950000,False,True,0.0,True,7620.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-01-43_1082.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7012,7012,7012,52884,2020-06-30 01:43:11.950000,False,False,,True,1255.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-01-47_1083.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7013,7013,7013,52885,2020-06-30 01:47:59.950000,False,False,,True,2680.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-01-52_1084.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7014,7014,7014,52886,2020-06-30 01:52:47.950000,False,False,,True,12284.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-01-57_1085.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7015,7015,7015,52887,2020-06-30 01:57:35.950000,False,True,12401.0,True,13434.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-02-02_1086.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7016,7016,7016,52888,2020-06-30 02:02:23.950000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-02-07_1087.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7017,7017,7017,52889,2020-06-30 02:07:11.950000,False,True,8874.0,True,12387.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-02-11_1088.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7018,7018,7018,52890,2020-06-30 02:11:59.950000,False,True,1151.0,True,8234.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-02-16_1089.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7019,7019,7019,52891,2020-06-30 02:16:47.950000,False,True,5445.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-02-21_1090.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7020,7020,7020,52892,2020-06-30 02:21:35.950000,False,False,,True,5220.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-02-26_1091.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7021,7021,7021,52893,2020-06-30 02:26:23.950000,False,False,,True,2853.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-02-31_1092.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7022,7022,7022,52894,2020-06-30 02:31:11.950000,False,False,,True,493.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-02-35_1093.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7023,7023,7023,52895,2020-06-30 02:35:59.950000,False,False,,True,11630.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-02-40_1094.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7024,7024,7024,52896,2020-06-30 02:40:47.950000,False,True,6699.0,True,2128.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-02-45_1095.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7025,7025,7025,52897,2020-06-30 02:45:35.950000,False,True,16436.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-02-50_1096.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7026,7026,7026,52898,2020-06-30 02:50:23.950000,False,True,5213.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-02-55_1097.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7027,7027,7027,52899,2020-06-30 02:55:11.950000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-02-59_1098.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7028,7028,7028,52900,2020-06-30 02:59:59.950000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-03-04_1099.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7029,7029,7029,52901,2020-06-30 03:04:47.950000,False,True,15393.0,True,9651.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-03-09_1100.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7030,7030,7030,52902,2020-06-30 03:09:35.950000,False,False,,True,41.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-03-14_1101.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
